2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 5 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 5 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - com.your.company.unique.plugin.id loaded 3 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-11-20 04:17:11,804 [  52198]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 3938ms; general responsiveness: ok; EDT responsiveness: ok 
2018-11-20 04:17:11,817 [  52211]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 50916 files to update 
2018-11-20 04:17:18,534 [  58928]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-11-20 04:17:18,915 [  59309]   INFO - ntellij.internal.IconsLoadTime - IMG load time: total=66,90ms, average=0,67ms, median=0,21ms; number of icons: 100 
2018-11-20 04:17:23,450 [  63844]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-11-20 04:17:37,441 [  77835]   INFO - .openapi.util.LowMemoryWatcher - Low memory signal received: afterGc=false 
2018-11-20 04:17:51,218 [  91612]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 39401ms; general responsiveness: 1/39 sluggish; EDT responsiveness: 2/39 sluggish, 4/39 very slow 
2018-11-20 04:17:51,219 [  91613]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-11-20 04:17:51,220 [  91614]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-11-20 04:17:51,221 [  91615]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/aliscafo/IdeaProjects/untitled5' untitled5 
2018-11-20 04:17:51,301 [  91695]   INFO - j.ide.ui.OptionsTopHitProvider - 71 ms spent to cache options in project 
2018-11-20 04:17:51,567 [  91961]   INFO - j.ide.ui.OptionsTopHitProvider - 167 ms spent on EDT to cache options in project 
2018-11-20 04:17:51,582 [  91976]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@44fe1719 
2018-11-20 04:17:51,634 [  92028]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@4c6761aa 
2018-11-20 04:17:51,671 [  92065]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-11-20 04:17:51,673 [  92067]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/aliscafo/IdeaProjects/untitled5' untitled5 
2018-11-20 04:17:51,708 [  92102]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@67a791b6 
2018-11-20 04:17:51,721 [  92115]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-11-20 04:17:51,721 [  92115]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/aliscafo/IdeaProjects/untitled5' untitled5 
2018-11-20 04:18:24,489 [ 124883]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-11-20 04:19:07,819 [ 168213]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:12,825 [ 173219]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:17,831 [ 178225]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:22,834 [ 183228]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:27,834 [ 188228]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:32,834 [ 193228]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:37,835 [ 198229]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:42,837 [ 203231]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:47,841 [ 208235]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:52,847 [ 213241]   INFO -              #NightModeService - RUN 
2018-11-20 04:19:57,849 [ 218243]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:02,853 [ 223247]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:02,855 [ 223249]   INFO -              #NightModeService - WAS CHANGED TO ON_SCHEDULE 
2018-11-20 04:20:07,858 [ 228252]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:12,864 [ 233258]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:17,866 [ 238260]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:22,868 [ 243262]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:27,873 [ 248267]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:32,879 [ 253273]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:37,880 [ 258274]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:42,885 [ 263279]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:47,888 [ 268282]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:52,888 [ 273282]   INFO -              #NightModeService - RUN 
2018-11-20 04:20:57,889 [ 278283]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:02,893 [ 283287]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:07,898 [ 288292]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:12,902 [ 293296]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:17,907 [ 298301]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:22,910 [ 303304]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:27,913 [ 308307]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:32,918 [ 313312]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:37,919 [ 318313]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:42,922 [ 323316]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:47,926 [ 328320]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:52,927 [ 333321]   INFO -              #NightModeService - RUN 
2018-11-20 04:21:57,927 [ 338321]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:02,933 [ 343327]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:07,935 [ 348329]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:12,937 [ 353331]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:17,939 [ 358333]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:22,944 [ 363338]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:27,948 [ 368342]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:32,953 [ 373347]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:37,957 [ 378351]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:42,962 [ 383356]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:47,963 [ 388357]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:52,969 [ 393363]   INFO -              #NightModeService - RUN 
2018-11-20 04:22:57,971 [ 398365]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:02,974 [ 403368]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:07,980 [ 408374]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:12,986 [ 413380]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:17,991 [ 418385]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:22,996 [ 423390]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:27,996 [ 428390]   INFO -              #NightModeService - RUN 
2018-11-20 04:23:32,996 [ 433390]   INFO -              #NightModeService - RUN 
